classname,qty nonzero cols,most confused classnames,most confused scores,skewness of normalized confusion scores,accuracy,Precision,Recall,Frequency,Balanced Accuracy,index,Class Count
submarine,8,"['electric ray', 'fireboat', 'ocean liner', 'obelisk', 'motorboat']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8400000000000001,0.894,0.84,0.001,0.867,833,1300
suit,13,"['military uniform', 'miniskirt', 'tandem bicycle', 'cardigan', 'cowboy hat']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.68,0.596,0.68,0.001,0.638,834,1300
sundial,10,"['obelisk', 'wall clock', 'analog clock', 'dam', 'flagpole']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7600000000000001,0.792,0.76,0.001,0.776,835,1300
sunglasses,16,"['sunglasses.1', 'crash helmet', 'standard schnauzer', 'cocker spaniel', 'abaya']","[0.2799999999999999, 0.04, 0.02, 0.02, 0.02]",1.4791014495985362,0.4000000000000001,0.556,0.4,0.001,0.478,836,1300
sunglasses,16,"['sunglasses.1', 'crash helmet', 'standard schnauzer', 'cocker spaniel', 'abaya']","[0.2799999999999999, 0.04, 0.02, 0.02, 0.02]",1.4791014495985362,0.3199999999999999,0.39,0.32,0.001,0.355,836,1300
sunglasses,16,"['sunglasses.1', 'crash helmet', 'standard schnauzer', 'cocker spaniel', 'abaya']","[0.2799999999999999, 0.04, 0.02, 0.02, 0.02]",1.4791014495985362,0.4000000000000001,0.556,0.4,0.001,0.478,837,1300
sunglasses,16,"['sunglasses.1', 'crash helmet', 'standard schnauzer', 'cocker spaniel', 'abaya']","[0.2799999999999999, 0.04, 0.02, 0.02, 0.02]",1.4791014495985362,0.3199999999999999,0.39,0.32,0.001,0.355,837,1300
sunscreen,11,"['lotion', 'medicine cabinet', 'hair spray', 'popsicle', 'bikini']","[0.22, 0.06, 0.04, 0.04, 0.02]",1.3889087438578844,0.5,0.641,0.5,0.001,0.57,838,1217
suspension bridge,7,"['pier', 'dam', 'viaduct', 'through arch bridge', 'sundial']","[0.18, 0.04, 0.04, 0.02, 0.02]",1.4191014536126718,0.66,0.868,0.66,0.001,0.764,839,1300
mop,2,"['broom', 'bucket']","[0.04, 0.02]",1.030425744730223e-15,0.94,0.839,0.94,0.001,0.89,840,1300
sweatshirt,17,"['cardigan', 'cloak', 't shirt', 'sunglasses', 'abaya']","[0.12, 0.06, 0.06, 0.04, 0.02]",0.7683612488578242,0.4600000000000001,0.821,0.46,0.001,0.64,841,931
swim trunks  shorts,12,"['swimming cap', 'sandbar', 'snorkel', 'tandem bicycle', 'bikini']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.6600000000000001,0.717,0.66,0.001,0.688,842,1300
swing,7,"['birdhouse', 'chain', 'paddle wheel', 'plastic bag', 'pole']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.597,0.86,0.001,0.728,843,1300
electrical switch,17,"['rotary dial telephone', 'bakery', 'can opener', 'automated teller machine', 'digital clock']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.64,0.667,0.64,0.001,0.654,844,1300
syringe,16,"['pill bottle', 'toy poodle', 'beaker', 'candy store', 'gas pump']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.6600000000000001,0.767,0.66,0.001,0.714,845,1300
table lamp,10,"['lampshade', 'window shade', 'dining table', 'goblet', 'matchstick']","[0.2799999999999999, 0.04, 0.02, 0.02, 0.02]",1.4791014495985362,0.52,0.634,0.52,0.001,0.577,846,1300
tank,2,"['half track', 'cannon']","[0.1399999999999999, 0.0199999999999999]",0.0,0.84,0.712,0.84,0.001,0.776,847,1300
tape player,12,"['cassette player', 'cd player', 'radio', 'oscilloscope', 'projector']","[0.18, 0.08, 0.06, 0.04, 0.04]",1.2181208646399406,0.44,0.268,0.44,0.002,0.354,848,1300
teapot,5,"['coffeemaker', 'drink pitcher', 'vase', 'water jug', 'whiskey jug']","[0.1399999999999999, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.7800000000000001,0.672,0.78,0.001,0.726,849,1300
teddy bear,5,"['toy store', 'toy poodle', 'radiator', 'hair wig', 'ice cream']","[0.0799999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.499999999999999,0.84,0.712,0.84,0.001,0.776,850,1300
television,10,"['home theater', 'monitor', 'crt monitor', 'bow tie', 'mobile phone']","[0.08, 0.06, 0.04, 0.02, 0.02]",0.3631734744194302,0.68,0.54,0.68,0.001,0.61,851,1300
tennis ball,6,"['border collie', 'racket', 'japanese chin', 'chain link fence', 'fountain pen']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4082482904638635,0.84,0.875,0.84,0.001,0.857,852,1300
thatched roof,4,"['bell tower', 'flute', 'restaurant', 'hay']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.9199999999999998,0.939,0.92,0.001,0.93,853,1300
front curtain,6,"['fire screen', 'neck brace', 'pipe organ', 'spotlight', 'throne']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.88,0.83,0.88,0.001,0.855,854,1264
thimble,15,"['coffee mug', 'salt shaker', 'snail', 'band aid', 'digital watch']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.6600000000000001,0.846,0.66,0.001,0.753,855,1300
threshing machine,8,"['combine harvester', 'tractor', 'wheelbarrow', 'lawn mower', 'farm plow']","[0.22, 0.06, 0.02, 0.02, 0.02]",1.3627927530355546,0.5999999999999999,0.682,0.6,0.001,0.641,856,1300
throne,10,"['palace', 'altar', 'couch', 'barber chair', 'prayer rug']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.7200000000000001,0.8,0.72,0.001,0.76,857,976
tile roof,8,"['library', 'church', 'movie theater', 'doormat', 'stone wall']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8200000000000001,0.82,0.82,0.001,0.82,858,1300
toaster,13,"['printer', 'ring binder', 'hamper', 'music speaker', 'loupe magnifying glass']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7200000000000001,0.783,0.72,0.001,0.752,859,1300
tobacco shop,16,"['barbershop', 'bakery', 'bookstore', 'product packet  packaging', 'restaurant']","[0.1, 0.06, 0.04, 0.04, 0.04]",1.1500493356615311,0.48,0.615,0.48,0.001,0.548,860,1250
toilet seat,9,"['sink', 'trash can', 'moving van', 'plant pot', 'sliding door']","[0.0599999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.5000000000000002,0.7799999999999998,0.75,0.78,0.001,0.765,861,1300
torch,10,"['unicycle', 'fire screen', 'hair dryer', 'matchstick', 'monitor']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7800000000000001,0.796,0.78,0.001,0.788,862,1300
totem pole,3,"['mask', 'missile', 'pole']","[0.02, 0.02, 0.02]",0.0,0.94,0.922,0.94,0.001,0.931,863,1300
tow truck,11,"['limousine', 'minibus', 'ambulance', 'car wheel', 'construction crane']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.74,0.822,0.74,0.001,0.781,864,1300
toy store,11,"['bakery', 'bookstore', 'altar', 'candy store', 'joystick']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7200000000000001,0.655,0.72,0.001,0.688,865,1300
tractor,5,"['combine harvester', 'threshing machine', 'cannon', 'lawn mower', 'hay']","[0.1199999999999999, 0.0999999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4692912730377022,0.72,0.643,0.72,0.001,0.682,866,1300
semi trailer truck,9,"['fire truck', 'ambulance', 'garbage truck', 'mobile home', 'moving van']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.784,0.8,0.001,0.792,867,1300
tray,14,"['bottle cap', 'shield', 'cauldron', 'crock pot', 'manhole cover']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.68,0.63,0.68,0.001,0.655,868,1300
trench coat,15,"['suit', 'sunglasses.1', 'sleeping bag', 'umbrella', 'abaya']","[0.08, 0.06, 0.04, 0.04, 0.02]",0.2715454178836398,0.5599999999999999,0.718,0.56,0.001,0.639,869,1053
tricycle,4,"['rickshaw', 'tandem bicycle', 'maraca', 'sunglasses']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.8999999999999999,0.75,0.9,0.001,0.825,870,1300
trimaran,2,"['catamaran', 'semi trailer truck']","[0.0999999999999999, 0.0199999999999999]",1.873501354054943e-16,0.8799999999999999,0.815,0.88,0.001,0.847,871,1300
tripod,10,"['crutch', 'projector', 'reflex camera', 'mop', 'tool kit']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.7,0.833,0.7,0.001,0.766,872,1160
"triumphal arch, arch of orange, arch of titus",2,"['palace', 'china cabinet']","[0.06, 0.02]",0.0,0.92,0.852,0.92,0.001,0.886,873,1300
bus,1,['ambulance'],[0.02],0.0,0.98,0.86,0.98,0.001,0.92,874,1300
trombone,10,"['cornet', 'banjo', 'military hat bearskin or shako', 'rickshaw', 'oboe']","[0.12, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.7,0.66,0.7,0.001,0.68,875,1300
hot tub,9,"['bathtub', 'patio', 'tabby cat', 'cauldron', 'dishwasher']","[0.3800000000000001, 0.04, 0.02, 0.02, 0.02]",1.4890947815302156,0.4400000000000001,0.512,0.44,0.001,0.476,876,1300
turnstile,7,"['infant bed', 'flute', 'parallel bars', 'prison', 'salt shaker']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.878,0.86,0.001,0.869,877,1300
typewriter keyboard,3,"['keyboard space bar', 'computer keyboard', 'abacus']","[0.44, 0.06, 0.02]",0.6834931808621627,0.48,0.774,0.48,0.001,0.627,878,1300
umbrella,18,"['balloon', 'trash can', 'hunting bow', 'movie theater', 'drumstick']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.62,0.721,0.62,0.001,0.67,879,1300
unicycle,7,"['tandem bicycle', 'poke bonnet', 'croquet ball', 'hook', 'prison']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8600000000000001,0.741,0.86,0.001,0.8,880,1300
upright piano,6,"['grand piano', 'dam', 'grocery store', 'hammer', 'marimba']","[0.08, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.8199999999999998,0.695,0.82,0.001,0.758,881,1300
vacuum cleaner,10,"['broom', 'basset hound', 'siamese cat', 'baluster  handrail', 'golf cart']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7800000000000001,0.722,0.78,0.001,0.751,882,1300
vase,17,"['plant pot', 'mitten', 'drink pitcher', 'salt shaker', 'teapot']","[0.08, 0.04, 0.04, 0.04, 0.04]",1.5000000000000009,0.52,0.491,0.52,0.001,0.506,883,1300
vaulted or arched ceiling,4,"['altar', 'bell tower', 'monastery', 'prayer rug']","[0.06, 0.02, 0.02, 0.02]",1.1547005383792517,0.88,0.611,0.88,0.001,0.746,884,1300
velvet fabric,31,"['hair clip', 'pillow', 'gown', 'handkerchief', 'messenger bag']","[0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.4082482904638625,0.1999999999999999,0.4,0.2,0.001,0.3,885,1062
vending machine,3,"['bookstore', 'grocery store', 'soda bottle']","[0.02, 0.02, 0.02]",0.0,0.94,0.825,0.94,0.001,0.882,886,1300
vestment,10,"['altar', 'cloak', 'christmas stocking', 'handkerchief', 'hoop skirt']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.74,0.787,0.74,0.001,0.764,887,1300
viaduct,6,"['vaulted or arched ceiling', 'through arch bridge', 'dam', 'pier', 'snowmobile']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.8200000000000001,0.891,0.82,0.001,0.855,888,1300
violin,8,"['cello', 'upright piano', 'banjo', 'bassoon', 'cornet']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.7600000000000001,0.809,0.76,0.001,0.784,889,1300
volleyball,1,['bikini'],[0.02],0.0,0.98,0.925,0.98,0.001,0.952,890,1300
waffle iron,10,"['ruffed grouse', 'coffeemaker', 'rotary dial telephone', 'drum', 'magnetic compass']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8,0.976,0.8,0.001,0.888,891,1137
wall clock,11,"['analog clock', 'bell tower', 'birdhouse', 'bell or wind chime', 'spiral or coil']","[0.16, 0.04, 0.02, 0.02, 0.02]",1.4286267334338292,0.62,0.585,0.62,0.001,0.602,892,1299
wallet,13,"['purse', 'tray', 'bath towel', 'buckle', 'christmas stocking']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.6600000000000001,0.532,0.66,0.001,0.596,893,1300
wardrobe,6,"['sliding door', 'shoji screen  room divider', 'bookcase', 'home theater', 'knot']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.8200000000000001,0.532,0.82,0.002,0.676,894,1300
military aircraft,4,"['airplane wing', 'airliner', 'aircraft carrier', 'dome']","[0.06, 0.04, 0.02, 0.02]",0.4933822002181591,0.86,0.729,0.86,0.001,0.794,895,1300
sink,7,"['medicine cabinet', 'bucket', 'electric fan', 'plunger', 'soap dispenser']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.84,0.764,0.84,0.001,0.802,896,1300
washing machine,7,"['medicine cabinet', 'photocopier', 'bathtub', 'filing cabinet', 'radio']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8199999999999998,0.953,0.82,0.001,0.886,897,1300
water bottle,20,"['water jug', 'mountain bike', 'conch', 'boston terrier', 'military hat bearskin or shako']","[0.1, 0.04, 0.02, 0.02, 0.02]",1.290994448735805,0.5000000000000001,0.556,0.5,0.001,0.528,898,1300
water jug,16,"['drink pitcher', 'water bottle', 'coffeemaker', 'cocktail shaker', 'coffee mug']","[0.26, 0.12, 0.1, 0.04, 0.04]",0.9527333134198802,0.22,0.379,0.22,0.001,0.3,899,1300
water tower,2,"['milk can', 'mosque']","[0.02, 0.02]",0.0,0.96,0.923,0.96,0.001,0.942,900,1300
whiskey jug,13,"['coffee mug', 'drink pitcher', 'water jug', 'barrel', 'china cabinet']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.64,0.821,0.64,0.001,0.73,901,1055
whistle,8,"['conch', 'bottle cap', 'chain', 'hair clip', 'perfume']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8400000000000001,0.764,0.84,0.001,0.802,902,1300
hair wig,7,"['affenpinscher', 'academic gown', 'bikini', 'bra', 'feather boa']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.717,0.86,0.001,0.788,903,1300
window screen,11,"['window shade', 'sliding door', 'cricket insect', 'desk', 'doormat']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.7,0.7,0.7,0.001,0.7,904,1300
window shade,14,"['sliding door', 'shoji screen  room divider', 'window screen', 'siamese cat', 'egyptian mau']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.64,0.561,0.64,0.001,0.6,905,1300
windsor tie,19,"['suit', 'bulletproof vest', 'lab coat', 'wardrobe', 'worm snake']","[0.2399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",1.4658627908547486,0.3399999999999999,0.708,0.34,0.0,0.524,906,1213
wine bottle,13,"['red wine', 'beer bottle', 'soda bottle', 'chain mail', 'dining table']","[0.24, 0.06, 0.04, 0.02, 0.02]",1.3856295943127042,0.4599999999999999,0.575,0.46,0.001,0.518,907,1300
airplane wing,4,"['airliner', 'military aircraft', 'aircraft carrier', 'corkscrew']","[0.16, 0.1399999999999999, 0.02, 0.02]",0.0348819244481561,0.66,0.805,0.66,0.001,0.732,908,1300
wok,9,"['hot pot', 'cauldron', 'frying pan', 'analog clock', 'dutch oven']","[0.16, 0.04, 0.04, 0.02, 0.02]",1.3933319214743298,0.64,0.525,0.64,0.001,0.582,909,1300
wooden spoon,11,"['wok', 'birdhouse', 'spatula', 'drum', 'ladle']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.7,0.574,0.7,0.001,0.637,910,1300
wool,16,"['cardigan', 'scarf', 'poke bonnet', 'mitten', 'sock']","[0.08, 0.06, 0.04, 0.04, 0.04]",0.8437499999999998,0.5,0.581,0.5,0.001,0.54,911,1300
split rail fence,12,"['picket fence', 'hen', 'cardigan welsh corgi', 'lynx', 'ram adult male sheep']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.74,0.74,0.74,0.001,0.74,912,1300
shipwreck,8,"['construction crane', 'dock', 'pier', 'pirate ship', 'schooner']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.84,0.857,0.84,0.001,0.848,913,1300
sailboat,4,"['schooner', 'dock', 'catamaran', 'trimaran']","[0.1399999999999999, 0.04, 0.02, 0.02]",1.065949198002195,0.7800000000000001,0.848,0.78,0.001,0.814,914,1206
yurt,2,"['mobile home', 'water tower']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.923,0.96,0.001,0.942,915,1300
website,2,"['radio', 'menu']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.716,0.96,0.001,0.838,916,1300
comic book,11,"['product packet  packaging', 'dust jacket', 'goldfish', 'red wolf or maned wolf', 'grocery store']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.74,0.685,0.74,0.001,0.712,917,1300
crossword,3,"['coffee mug', 'eraser', 'sleeping bag']","[0.02, 0.02, 0.02]",0.0,0.94,0.979,0.94,0.001,0.96,918,1300
traffic or street sign,12,"['bakery', 'barbershop', 'chain link fence', 'grocery store', 'mailbox']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7600000000000001,0.731,0.76,0.001,0.746,919,1300
traffic light,6,"['digital clock', 'school bus', 'torch', 'bus', 'unicycle']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.8799999999999999,0.815,0.88,0.001,0.847,920,1300
dust jacket,9,"['comic book', 'tick', 'apron', 'bookstore', 'flute']","[0.1, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.74,0.627,0.74,0.001,0.684,921,1154
menu,11,"['bakery', 'ballpoint pen', 'barbershop', 'brass memorial plaque', 'envelope']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7800000000000001,0.78,0.78,0.001,0.78,922,1300
plate,14,"['mashed potatoes', 'consomme', 'ice cream', 'chocolate syrup', 'meatloaf']","[0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0599999999999999, 0.0599999999999999]",1.500000000000002,0.4399999999999999,0.355,0.44,0.001,0.397,923,1300
guacamole,8,"['plate', 'face powder', 'consomme', 'hot dog', 'cabbage']","[0.08, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.7800000000000001,0.812,0.78,0.001,0.796,924,1300
consomme,10,"['soup bowl', 'plate', 'carbonara', 'dutch oven', 'product packet  packaging']","[0.12, 0.08, 0.04, 0.02, 0.02]",0.6122692078855394,0.6200000000000001,0.633,0.62,0.001,0.626,925,1207
hot pot,5,"['wok', 'cauldron', 'crock pot', 'ladle', 'mashed potatoes']","[0.1, 0.04, 0.02, 0.02, 0.02]",1.290994448735805,0.8000000000000002,0.533,0.8,0.002,0.667,926,1149
trifle,2,"['ice cream', 'eggnog']","[0.02, 0.02]",0.0,0.96,0.814,0.96,0.001,0.887,927,1300
ice cream,8,"['chocolate syrup', 'plate', 'snail', 'hair clip', 'bagel']","[0.1399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4035141563500917,0.6999999999999998,0.603,0.7,0.001,0.652,928,1300
popsicle,8,"['indian cobra', 'english setter', 'guinea pig', 'maraca', 'plastic bag']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.84,0.792,0.84,0.001,0.816,929,1300
baguette,14,"['bakery', 'cheeseburger', 'dough', 'meatloaf', 'gila monster']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.62,0.633,0.62,0.001,0.626,930,1300
bagel,6,"['baguette', 'plate', 'pretzel', 'swimming cap', 'cheeseburger']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.8,0.833,0.8,0.001,0.816,931,1300
pretzel,9,"['bakery', 'grocery store', 'starfish', 'candy store', 'plate']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7800000000000001,0.812,0.78,0.001,0.796,932,1300
cheeseburger,3,"['hot dog', 'meatloaf', 'burrito']","[0.04, 0.02, 0.02]",0.7071067811865479,0.92,0.836,0.92,0.001,0.878,933,1300
hot dog,2,"['hook', 'cheeseburger']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.828,0.96,0.001,0.894,934,1300
mashed potatoes,9,"['broccoli', 'pot pie', 'meatloaf', 'measuring cup', 'trifle']","[0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",-3.636524638545784e-16,0.72,0.72,0.72,0.001,0.72,935,1300
cabbage,6,"['greenhouse', 'grocery store', 'broccoli', 'cucumber', 'cherimoya custard apple']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.88,0.88,0.88,0.001,0.88,936,1300
broccoli,2,"['cauliflower', 'bell pepper']","[0.0999999999999999, 0.0199999999999999]",1.873501354054943e-16,0.8799999999999999,0.815,0.88,0.001,0.847,937,1300
cauliflower,4,"['mashed potatoes', 'cabbage', 'broccoli', 'corn cob']","[0.02, 0.02, 0.02, 0.02]",0.0,0.9200000000000002,0.836,0.92,0.001,0.878,938,1300
zucchini,2,"['cucumber', 'acorn squash']","[0.2, 0.02]",4.0540654205105166e-16,0.7799999999999999,0.83,0.78,0.001,0.805,939,1300
spaghetti squash,3,"['acorn squash', 'butternut squash', 'jackfruit']","[0.04, 0.04, 0.02]",-0.7071067811865477,0.9,0.789,0.9,0.001,0.844,940,1239
acorn squash,4,"['spaghetti squash', 'butternut squash', 'zucchini', 'cucumber']","[0.0599999999999999, 0.0599999999999999, 0.0199999999999999, 0.0199999999999999]",3.330669073875446e-16,0.84,0.808,0.84,0.001,0.824,941,1300
butternut squash,8,"['spaghetti squash', 'cabbage', 'ladle', 'mitten', 'baguette']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7799999999999999,0.75,0.78,0.001,0.765,942,1300
cucumber,7,"['zucchini', 'grocery store', 'spaghetti squash', 'granny smith apple', 'sock']","[0.12, 0.04, 0.04, 0.04, 0.02]",1.304047329369509,0.7,0.673,0.7,0.001,0.686,943,1300
artichoke,3,"['cardoon', 'hot pot', 'hen of the woods mushroom']","[0.1, 0.02, 0.02]",0.7071067811865477,0.86,0.935,0.86,0.001,0.898,944,1300
bell pepper,2,"['wok', 'horse chestnut seed']","[0.02, 0.02]",0.0,0.96,0.889,0.96,0.001,0.924,945,1300
cardoon,3,"['red admiral butterfly', 'plant pot', 'vase']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.9399999999999998,0.855,0.94,0.001,0.898,946,1125
mushroom,7,"['agaric', 'bolete', 'stinkhorn mushroom', 'snail', 'candy store']","[0.3799999999999999, 0.1599999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",1.0589987190506236,0.3399999999999999,0.436,0.34,0.001,0.388,947,1300
granny smith apple,4,"['butternut squash', 'cocktail shaker', 'acorn squash', 'pomegranate']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.9,0.865,0.9,0.001,0.883,948,1300
strawberry,11,"['trifle', 'pineapple', 'banana', 'pomegranate', 'bee']","[0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",-1.4999999999999998,0.6999999999999998,0.897,0.7,0.001,0.798,949,1300
orange,8,"['lemon', 'abacus', 'bakery', 'croquet ball', 'grocery store']","[0.08, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.7799999999999999,0.722,0.78,0.001,0.751,950,1300
lemon,6,"['orange', 'sulphur crested cockatoo', 'grocery store', 'picket fence', 'drink pitcher']","[0.0999999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.5000000000000016,0.7999999999999998,0.816,0.8,0.001,0.808,951,1300
fig,7,"['lorikeet', 'ant', 'croquet ball', 'grocery store', 'cucumber']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8600000000000001,0.915,0.86,0.001,0.888,952,1300
pineapple,4,"['ant', 'restaurant', 'bell pepper', 'beach']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.9199999999999998,0.885,0.92,0.001,0.903,953,1300
banana,4,"['orange', 'lemon', 'pineapple', 'shopping basket']","[0.1, 0.04, 0.04, 0.02]",0.8888888888888891,0.8,0.851,0.8,0.001,0.826,954,1300
jackfruit,0,[],[],0.0,1.0,0.943,1.0,0.001,0.972,955,1300
cherimoya custard apple,2,"['tailed frog', 'cauliflower']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.98,0.96,0.001,0.97,956,1300
pomegranate,4,"['grocery store', 'plant pot', 'fig', 'tea cup']","[0.02, 0.02, 0.02, 0.02]",0.0,0.9200000000000002,0.902,0.92,0.001,0.911,957,1300
hay,3,"['cowboy hat', 'horse drawn vehicle', 'parachute']","[0.02, 0.02, 0.02]",0.0,0.94,0.825,0.94,0.001,0.882,958,1300
carbonara,6,"['spaghetti squash', 'dungeness crab', 'frying pan', 'tray', 'plate']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.935,0.86,0.001,0.898,959,1300
chocolate syrup,12,"['ice cream', 'meatloaf', 'espresso', 'conch', 'swimming cap']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.6600000000000001,0.6,0.66,0.001,0.63,960,1300
dough,24,"['baguette', 'bakery', 'ice cream', 'pizza', 'trilobite']","[0.08, 0.04, 0.04, 0.04, 0.02]",0.8675276172357083,0.4,0.667,0.4,0.001,0.534,961,1300
meatloaf,8,"['plate', 'mashed potatoes', 'butcher shop', 'ice cream', 'baguette']","[0.12, 0.04, 0.02, 0.02, 0.02]",1.362792753035554,0.7200000000000001,0.667,0.72,0.001,0.694,962,1300
pizza,8,"['fox squirrel', 'restaurant', 'plate', 'guacamole', 'trifle']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.84,0.875,0.84,0.001,0.857,963,1300
pot pie,10,"['dutch oven', 'mousetrap', 'plate', 'guacamole', 'trifle']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8,0.833,0.8,0.001,0.816,964,1300
burrito,7,"['piggy bank', 'guacamole', 'pretzel', 'acorn squash', 'dough']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.754,0.86,0.001,0.807,965,1300
red wine,11,"['wine bottle', 'baluster  handrail', 'beer glass', 'candle', 'corkscrew']","[0.1399999999999999, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.66,0.623,0.66,0.001,0.642,966,1300
