classname,qty nonzero cols,most confused classnames,most confused scores,skewness of normalized confusion scores,accuracy,Precision,Recall,Frequency,Balanced Accuracy,index,Class Count
sawmill,24,"['crate', 'chainsaw', 'forklift', 'hatchet', 'swing']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.4,0.909,0.4,0.0,0.655,634,1043
magnetic compass,18,"['barometer', 'stopwatch', 'wall clock', 'odometer', 'sundial']","[0.1, 0.06, 0.06, 0.04, 0.04]",0.9128709291752772,0.4400000000000001,0.667,0.44,0.001,0.554,635,1063
messenger bag,14,"['purse', 'backpack', 'wallet', 'swing', 'ring binder']","[0.3199999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0199999999999999]",1.4321395510900834,0.3199999999999999,0.4,0.32,0.001,0.36,636,1096
mailbox,8,"['birdhouse', 'swing', 'wheelbarrow', 'envelope', 'mobile home']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4082482904638635,0.7999999999999998,0.714,0.8,0.001,0.757,637,1068
tights,19,"['one piece bathing suit', 'sarong', 'apron', 'bikini', 'swing']","[0.18, 0.12, 0.08, 0.08, 0.08]",1.026999605698155,0.1,0.227,0.1,0.0,0.164,638,373
one piece bathing suit,25,"['tights', 'sarong', 'swimming cap', 'snorkel', 'swim trunks  shorts']","[0.1, 0.1, 0.08, 0.04, 0.04]",-0.2115471544831132,0.22,0.324,0.22,0.001,0.272,639,430
manhole cover,6,"['chambered nautilus', 'golf ball', 'mailbox', 'maze', 'space heater']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.88,0.898,0.88,0.001,0.889,640,1181
maraca,18,"['hair clip', 'screwdriver', 'american lobster', 'barbell', 'beer glass']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.58,0.468,0.58,0.001,0.524,641,1322
marimba,16,"['drumstick', 'chain mail', 'cowboy hat', 'crate', 'filing cabinet']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.66,0.635,0.66,0.001,0.648,642,1272
mask,21,"['swing', 'sunglasses.1', 'bow tie', 'feather boa', 'maraca']","[0.0799999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.8437499999999997,0.3999999999999999,0.435,0.4,0.001,0.418,643,775
matchstick,19,"['candle', 'lighter', 'longhorn beetle', 'sea cucumber', 'analog clock']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.54,0.675,0.54,0.001,0.608,644,890
maypole,3,"['movie theater', 'pan flute', 'umbrella']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.9399999999999998,0.839,0.94,0.001,0.89,645,1356
maze,13,"['swing', 'baluster  handrail', 'barn', 'can opener', 'dishcloth']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7200000000000001,0.783,0.72,0.001,0.752,646,1192
measuring cup,18,"['angora rabbit', 'beaker', 'bookstore', 'candle', 'can opener']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.5999999999999999,0.484,0.6,0.001,0.542,647,1212
medicine cabinet,24,"['pill bottle', 'sliding door', 'wardrobe', 'chiffonier', 'microwave oven']","[0.08, 0.08, 0.08, 0.04, 0.04]",-0.4082482904638626,0.26,0.5,0.26,0.001,0.38,648,931
megalith,16,"['stone wall', 'cliff dwelling', 'park bench', 'triceratops', 'binoculars']","[0.1, 0.06, 0.04, 0.02, 0.02]",0.7301958930821588,0.54,0.964,0.54,0.001,0.752,649,915
microphone,29,"['stage', 'harmonica', 'strainer', 'dungeness crab', 'banjo']","[0.1, 0.04, 0.04, 0.02, 0.02]",1.1642636431747195,0.2999999999999999,0.366,0.3,0.001,0.333,650,1059
microwave oven,23,"['digital clock', 'dining table', 'stove', 'australian silky terrier', 'band aid']","[0.1, 0.04, 0.04, 0.02, 0.02]",1.1642636431747195,0.42,0.568,0.42,0.001,0.494,651,861
military uniform,18,"['pickelhaube', 'half track', 'academic gown', 'acoustic guitar', 'barber chair']","[0.1199999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.3627927530355546,0.5199999999999999,0.4,0.52,0.001,0.46,652,1196
milk can,18,"['cauldron', 'beer glass', 'bucket', 'chain', 'chiffonier']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.6200000000000001,0.608,0.62,0.001,0.614,653,1051
minibus,12,"['ambulance', 'minivan', 'recreational vehicle', 'limousine', 'police van']","[0.12, 0.08, 0.06, 0.04, 0.04]",0.7301958930821596,0.52,0.433,0.52,0.001,0.477,654,1209
miniskirt,36,"['swing', 'feather boa', 'overskirt', 'pajamas', 'shower cap']","[0.08, 0.06, 0.04, 0.04, 0.04]",0.8437499999999998,0.02,0.062,0.02,0.0,0.041,655,317
minivan,14,"['station wagon', 'convertible', 'minibus', 'police van', 'race car']","[0.24, 0.06, 0.06, 0.04, 0.04]",1.4490161632302203,0.38,0.373,0.38,0.001,0.376,656,1090
missile,15,"['missile.1', 'airplane wing', 'airship', 'baluster  handrail', 'car mirror']","[0.32, 0.04, 0.02, 0.02, 0.02]",1.4842971984491495,0.38,0.413,0.38,0.001,0.396,657,1225
missile,15,"['missile.1', 'airplane wing', 'airship', 'baluster  handrail', 'car mirror']","[0.32, 0.04, 0.02, 0.02, 0.02]",1.4842971984491495,0.38,0.413,0.38,0.001,0.396,657,1225
missile,15,"['missile.1', 'airplane wing', 'airship', 'baluster  handrail', 'car mirror']","[0.32, 0.04, 0.02, 0.02, 0.02]",1.4842971984491495,0.34,0.447,0.34,0.001,0.394,657,1225
missile,15,"['missile.1', 'airplane wing', 'airship', 'baluster  handrail', 'car mirror']","[0.32, 0.04, 0.02, 0.02, 0.02]",1.4842971984491495,0.34,0.447,0.34,0.001,0.394,657,1225
missile,15,"['missile.1', 'airplane wing', 'airship', 'baluster  handrail', 'car mirror']","[0.32, 0.04, 0.02, 0.02, 0.02]",1.4842971984491495,0.38,0.413,0.38,0.001,0.396,744,1197
missile,15,"['missile.1', 'airplane wing', 'airship', 'baluster  handrail', 'car mirror']","[0.32, 0.04, 0.02, 0.02, 0.02]",1.4842971984491495,0.38,0.413,0.38,0.001,0.396,744,1197
missile,15,"['missile.1', 'airplane wing', 'airship', 'baluster  handrail', 'car mirror']","[0.32, 0.04, 0.02, 0.02, 0.02]",1.4842971984491495,0.34,0.447,0.34,0.001,0.394,744,1197
missile,15,"['missile.1', 'airplane wing', 'airship', 'baluster  handrail', 'car mirror']","[0.32, 0.04, 0.02, 0.02, 0.02]",1.4842971984491495,0.34,0.447,0.34,0.001,0.394,744,1197
mitten,15,"['sock', 'christmas stocking', 'dishcloth', 'scarf', 'wool']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.5800000000000001,0.483,0.58,0.001,0.532,658,999
mixing bowl,10,"['bottle cap', 'china cabinet', 'ladle', 'pencil sharpener', 'potters wheel']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8,0.667,0.8,0.001,0.734,659,1094
mobile home,17,"['recreational vehicle', 'wheelbarrow', 'freight car', 'garbage truck', 'picket fence']","[0.08, 0.06, 0.06, 0.04, 0.04]",0.3436215967445477,0.44,0.688,0.44,0.001,0.564,660,911
ford model t,7,"['pickup truck', 'radiator grille', 'lawn mower', 'car wheel', 'crate']","[0.0999999999999999, 0.0599999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",0.7301958930821603,0.72,0.857,0.72,0.001,0.788,661,949
modem,17,"['cd player', 'automated teller machine', 'joystick', 'notebook computer', 'table lamp']","[0.1, 0.04, 0.04, 0.04, 0.04]",1.4999999999999996,0.5,0.51,0.5,0.001,0.505,662,1074
monastery,15,"['vaulted or arched ceiling', 'castle', 'palace', 'shield', 'triumphal arch, arch of orange, arch of titus']","[0.0799999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.8437499999999997,0.5399999999999999,0.628,0.54,0.001,0.584,663,856
monitor,20,"['desktop computer', 'crt monitor', 'television', 'computer mouse', 'website']","[0.2399999999999999, 0.0999999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",1.2143286722953983,0.2199999999999999,0.268,0.22,0.001,0.244,664,1227
moped,13,"['mountain bike', 'vespa', 'tricycle', 'unicycle', 'greater swiss mountain dog']","[0.18, 0.1199999999999999, 0.0999999999999999, 0.0399999999999999, 0.0199999999999999]",0.2009026264510791,0.3799999999999999,0.613,0.38,0.001,0.496,665,1162
mortar and pestle,18,"['wheelbarrow', 'beaker', 'cauldron', 'coffee mug', 'crutch']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.64,0.582,0.64,0.001,0.611,666,1257
graduation cap,14,"['academic gown', 'envelope', 'product packet  packaging', 'pencil sharpener', 'pomeranian']","[0.18, 0.04, 0.04, 0.04, 0.02]",1.431697254637636,0.5,0.568,0.5,0.001,0.534,667,1243
mosque,7,"['dome', 'altar', 'bell tower', 'church', 'movie theater']","[0.3, 0.02, 0.02, 0.02, 0.02]",1.4999999999999998,0.5800000000000001,0.725,0.58,0.001,0.652,668,814
mosquito net,2,"['swing', 'envelope']","[0.04, 0.02]",1.030425744730223e-15,0.94,0.712,0.94,0.001,0.826,669,1101
vespa,5,"['moped', 'scuba diver', 'radiator grille', 'race car', 'tricycle']","[0.0999999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.2909944487358054,0.7999999999999998,0.741,0.8,0.001,0.77,670,1124
mountain bike,10,"['swing', 'unicycle', 'tandem bicycle', 'swimming cap', 'hatchet']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.7,0.593,0.7,0.001,0.646,671,1109
tent,4,"['sleeping bag', 'pencil case', 'projector', 'window screen']","[0.0599999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.1547005383792512,0.8799999999999999,0.917,0.88,0.001,0.899,672,1012
computer mouse,26,"['desktop computer', 'computer keyboard', 'notebook computer', 'lens cap', 'crt monitor']","[0.1399999999999999, 0.0799999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",0.9704949588309456,0.1999999999999999,0.25,0.2,0.001,0.225,673,1063
mousetrap,34,"['porcupine', 'hamster', 'guinea pig', 'metal nail', 'pencil sharpener']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.18,0.474,0.18,0.0,0.327,674,499
moving van,16,"['minivan', 'semi trailer truck', 'minibus', 'pickup truck', 'police van']","[0.0999999999999999, 0.0999999999999999, 0.0599999999999999, 0.0599999999999999, 0.0599999999999999]",0.4082482904638634,0.3799999999999999,0.679,0.38,0.001,0.53,675,1094
muzzle,34,"['norwegian elkhound', 'giant schnauzer', 'rottweiler', 'german shepherd dog', 'holster']","[0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.0,0.1999999999999999,0.667,0.2,0.0,0.434,676,513
metal nail,26,"['swing', 'screw', 'fountain', 'agama', 'scorpion']","[0.08, 0.06, 0.04, 0.02, 0.02]",0.3631734744194302,0.36,0.486,0.36,0.001,0.423,677,788
neck brace,28,"['swing', 'seat belt', 'popsicle', 'shower cap', 'king charles spaniel']","[0.1199999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0199999999999999]",0.7683612488578252,0.2399999999999999,0.571,0.24,0.0,0.406,678,841
necklace,7,"['bolo tie', 'chain', 'chain mail', 'hair clip', 'knot']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.8399999999999999,0.429,0.84,0.002,0.634,679,1101
baby pacifier,18,"['hair spray', 'lotion', 'table lamp', 'toy poodle', 'persian cat']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.58,0.69,0.58,0.001,0.635,680,1254
notebook computer,18,"['computer keyboard', 'laptop computer', 'crt monitor', 'desk', 'desktop computer']","[0.1, 0.1, 0.06, 0.04, 0.04]",0.2115471544831131,0.4000000000000001,0.299,0.4,0.001,0.35,681,1033
obelisk,8,"['swing', 'fountain', 'airship', 'bell tower', 'mosque']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7800000000000001,0.736,0.78,0.001,0.758,682,1031
oboe,13,"['flute', 'bassoon', 'stick insect', 'bow tie', 'marimba']","[0.24, 0.1399999999999999, 0.02, 0.02, 0.02]",0.7664004470557854,0.4000000000000001,0.488,0.4,0.001,0.444,683,1134
ocarina,13,"['conch', 'bottle cap', 'bow tie', 'automated teller machine', 'jeans']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.72,0.562,0.72,0.001,0.641,684,1354
odometer,2,"['cd player', 'remote control']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.762,0.96,0.001,0.861,685,1003
oil filter,19,"['accordion', 'strainer', 'beer bottle', 'pill bottle', 'night snake']","[0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",-0.3436215967445467,0.4999999999999999,0.641,0.5,0.001,0.57,686,1087
pipe organ,6,"['altar', 'jellyfish', 'carousel', 'spiral or coil', 'marimba']","[0.08, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.8200000000000001,0.719,0.82,0.001,0.77,687,900
oscilloscope,4,"['hand held computer', 'joystick', 'modem', 'menu']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.639,0.92,0.001,0.78,688,1070
overskirt,22,"['hoop skirt', 'gown', 'apron', 'cloak', 'feather boa']","[0.1199999999999999, 0.0999999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",0.3804646084815734,0.2399999999999999,0.429,0.24,0.001,0.334,689,760
bullock cart,9,"['ox', 'horse drawn vehicle', 'water buffalo', 'wheelbarrow', 'bottle cap']","[0.06, 0.06, 0.02, 0.02, 0.02]",0.4082482904638627,0.7400000000000001,0.617,0.74,0.001,0.678,690,1259
oxygen mask,26,"['gas mask or respirator', 'binoculars', 'chainsaw', 'snorkel', 'scuba diver']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.36,0.6,0.36,0.001,0.48,691,952
product packet  packaging,30,"['envelope', 'band aid', 'beer bottle', 'baby bib', 'broom']","[0.1, 0.04, 0.02, 0.02, 0.02]",1.290994448735805,0.2999999999999999,0.195,0.3,0.002,0.248,692,1269
paddle,11,"['canoe', 'silver salmon', 'baluster  handrail', 'baseball', 'bikini']","[0.2799999999999999, 0.02, 0.02, 0.02, 0.02]",1.499999999999999,0.52,0.703,0.52,0.001,0.611,693,1126
paddle wheel,8,"['fireboat', 'barbell', 'spiral or coil', 'forklift', 'table lamp']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8199999999999998,0.683,0.82,0.001,0.752,694,1289
padlock,16,"['combination lock', 'necklace', 'chain', 'hook', 'apiary']","[0.1, 0.06, 0.04, 0.04, 0.02]",0.7500308204401289,0.52,0.531,0.52,0.001,0.526,695,810
paintbrush,22,"['eraser', 'asian elephant', 'broom', 'dutch oven', 'face powder']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.54,0.509,0.54,0.001,0.524,696,1081
pajamas,21,"['swing', 'sleeping bag', 'shower cap', 'banjo', 'bath towel']","[0.1, 0.06, 0.04, 0.02, 0.02]",0.7301958930821588,0.4400000000000001,0.344,0.44,0.001,0.392,697,1024
palace,14,"['castle', 'dome', 'monastery', 'movie theater', 'bell tower']","[0.08, 0.06, 0.06, 0.04, 0.02]",-0.2715454178836395,0.5599999999999999,0.609,0.56,0.001,0.584,698,898
pan flute,16,"['drum', 'swing', 'accordion', 'acoustic guitar', 'banjo']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.6400000000000001,0.667,0.64,0.001,0.654,699,1302
paper towel,24,"['tabby cat', 'swing', 'baby bib', 'car mirror', 'cardboard box  carton']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4082482904638635,0.4799999999999999,0.533,0.48,0.001,0.506,700,1108
parachute,3,"['balloon', 'drilling rig', 'shovel']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.9399999999999998,0.887,0.94,0.001,0.914,701,1026
parallel bars,10,"['gymnastic horizontal bar', 'swing', 'barbell', 'balance beam', 'crutch']","[0.18, 0.1, 0.08, 0.06, 0.02]",0.5936004596374723,0.4599999999999999,0.59,0.46,0.001,0.525,702,1101
park bench,10,"['swing', 'conch', 'accordion', 'banjo', 'radiator grille']","[0.1399999999999999, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.6800000000000002,0.567,0.68,0.001,0.624,703,1054
parking meter,16,"['taxicab', 'swing', 'analog clock', 'station wagon', 'car mirror']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.6400000000000001,0.615,0.64,0.001,0.628,704,1125
railroad car,19,"['electric locomotive', 'freight car', 'minibus', 'swing', 'bus']","[0.1399999999999999, 0.04, 0.04, 0.04, 0.04]",1.4999999999999996,0.42,0.656,0.42,0.001,0.538,705,1090
patio,25,"['swing', 'restaurant', 'sliding door', 'baluster  handrail', 'dining table']","[0.2199999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",1.436605500262048,0.1199999999999999,0.667,0.12,0.0,0.394,706,886
payphone,14,"['rotary dial telephone', 'gas pump', 'cassette player', 'analog clock', 'trash can']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.6200000000000001,0.646,0.62,0.001,0.633,707,889
pedestal,12,"['obelisk', 'brass memorial plaque', 'triumphal arch, arch of orange, arch of titus', 'construction crane', 'crane bird']","[0.1, 0.08, 0.06, 0.04, 0.02]",0.0,0.5599999999999999,0.757,0.56,0.001,0.659,708,1068
pencil case,20,"['wallet', 'purse', 'handkerchief', 'eraser', 'baby bib']","[0.2199999999999999, 0.1399999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999]",0.767229269170392,0.1199999999999999,0.261,0.12,0.0,0.19,709,1207
pencil sharpener,29,"['eraser', 'ballpoint pen', 'fountain pen', 'screw', 'thimble']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.2999999999999999,0.306,0.3,0.001,0.303,710,1230
perfume,16,"['lotion', 'product packet  packaging', 'red wine', 'analog clock', 'beer glass']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.6,0.588,0.6,0.001,0.594,711,1162
petri dish,30,"['frying pan', 'strainer', 'nematode', 'abacus', 'beaker']","[0.06, 0.06, 0.04, 0.04, 0.04]",0.4082482904638629,0.22,0.733,0.22,0.0,0.476,712,807
photocopier,3,"['printer', 'laptop computer', 'oscilloscope']","[0.04, 0.02, 0.02]",0.7071067811865479,0.92,0.742,0.92,0.001,0.831,713,1025
plectrum,18,"['acoustic guitar', 'bolo tie', 'tick', 'bath towel', 'bottle cap']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.58,0.659,0.58,0.001,0.619,714,1125
pickelhaube,5,"['military uniform', 'tandem bicycle', 'chain mail', 'fur coat', 'swing']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.717,0.86,0.001,0.788,715,1062
picket fence,7,"['swing', 'african bush elephant', 'church', 'minivan', 'rocking chair']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.8399999999999999,0.656,0.84,0.001,0.748,716,968
pickup truck,11,"['station wagon', 'radiator grille', 'tow truck', 'car wheel', 'minibus']","[0.06, 0.06, 0.06, 0.04, 0.04]",-0.4082482904638644,0.62,0.492,0.62,0.001,0.556,717,994
pier,15,"['dock', 'baluster  handrail', 'through arch bridge', 'viaduct', 'boathouse']","[0.1, 0.06, 0.06, 0.04, 0.02]",0.3700366501636203,0.52,0.456,0.52,0.001,0.488,718,1048
piggy bank,11,"['tray', 'gar fish', 'chain mail', 'crash helmet', 'pencil sharpener']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.717,0.76,0.001,0.738,719,1043
pill bottle,23,"['beer glass', 'band aid', 'oil filter', 'eraser', 'african grey parrot']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.44,0.5,0.44,0.001,0.47,720,1037
pillow,20,"['baby bib', 'messenger bag', 'ring binder', 'buckle', 'storage chest']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.5599999999999999,0.394,0.56,0.001,0.477,721,1096
ping pong ball,13,"['grand piano', 'combine harvester', 'ladle', 'measuring cup', 'plunger']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7400000000000001,0.627,0.74,0.001,0.684,722,1191
pinwheel,10,"['swing', 'goldfish', 'toucan', 'ant', 'flagpole']","[0.1, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.7200000000000001,0.857,0.72,0.001,0.788,723,1081
pirate ship,9,"['dock', 'schooner', 'altar', 'container ship', 'fireboat']","[0.08, 0.06, 0.02, 0.02, 0.02]",0.5929270612815718,0.7200000000000001,0.72,0.72,0.001,0.72,724,871
drink pitcher,16,"['teapot', 'water jug', 'cocktail shaker', 'coffee mug', 'tray']","[0.1399999999999999, 0.1399999999999999, 0.04, 0.04, 0.04]",0.4082482904638628,0.38,0.275,0.38,0.001,0.328,725,1103
block plane,12,"['hammer', 'hamster', 'acoustic guitar', 'apiary', 'guillotine']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7400000000000001,0.685,0.74,0.001,0.712,726,1186
planetarium,6,"['dome', 'movie theater', 'clothes iron', 'front curtain', 'wool']","[0.12, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.7799999999999999,0.848,0.78,0.001,0.814,727,1262
plastic bag,38,"['swing', 'apron', 'lorikeet', 'crayfish', 'tabby cat']","[0.08, 0.06, 0.02, 0.02, 0.02]",0.5929270612815718,0.1399999999999999,0.467,0.14,0.0,0.304,728,729
plate rack,24,"['china cabinet', 'dishwasher', 'tray', 'abacus', 'baluster  handrail']","[0.12, 0.06, 0.04, 0.02, 0.02]",0.9704949588309452,0.36,0.9,0.36,0.0,0.63,729,875
farm plow,13,"['swing', 'wheelbarrow', 'horse drawn vehicle', 'threshing machine', 'tricycle']","[0.1, 0.06, 0.04, 0.04, 0.04]",1.1500493356615311,0.5599999999999999,0.549,0.56,0.001,0.554,730,1074
plunger,34,"['swing', 'drumstick', 'shower cap', 'persian cat', 'accordion']","[0.1399999999999999, 0.04, 0.04, 0.02, 0.02]",1.3532751773025922,0.16,0.276,0.16,0.001,0.218,731,959
polaroid camera,10,"['reflex camera', 'buckle', 'cd player', 'mobile phone', 'coffeemaker']","[0.08, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.74,0.661,0.74,0.001,0.7,732,982
