classname,qty nonzero cols,most confused classnames,most confused scores,skewness of normalized confusion scores,Accuracy,Precision,Recall,Frequency,Balanced Accuracy,index,Class Count
slip on shoe,18,"['holster', 'sandal', 'backpack', 'dining table', 'cowboy boot']","[0.0799999999999999, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999]",-0.3436215967445452,0.3999999999999999,0.741,0.4,0.001,0.57,630,325
lotion,17,"['sunscreen', 'perfume', 'water bottle', 'soap dispenser', 'beer bottle']","[0.1, 0.08, 0.08, 0.06, 0.02]",-0.7500308204401291,0.42,0.525,0.42,0.001,0.473,631,526
music speaker,22,"['radio', 'entertainment center', 'stage', 'backpack', 'barbell']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.48,0.615,0.48,0.001,0.548,632,1088
loupe magnifying glass,34,"['sunglasses.1', 'reflex camera', 'ballpoint pen', 'stethoscope', 'corn']","[0.1399999999999999, 0.06, 0.04, 0.04, 0.04]",1.3627927530355548,0.1,0.385,0.1,0.0,0.242,633,337
sawmill,23,"['barn', 'forklift', 'bookstore', 'grocery store', 'library']","[0.1199999999999999, 0.0799999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.8437499999999997,0.2799999999999999,0.7,0.28,0.0,0.49,634,371
magnetic compass,20,"['barometer', 'stopwatch', 'analog clock', 'backpack', 'coffee mug']","[0.12, 0.06, 0.04, 0.02, 0.02]",0.9704949588309452,0.44,0.846,0.44,0.001,0.643,635,353
messenger bag,13,"['backpack', 'purse', 'pillow', 'wallet', 'carolina anole']","[0.3999999999999999, 0.2199999999999999, 0.0999999999999999, 0.0399999999999999, 0.0199999999999999]",0.7596133933699187,0.0599999999999999,0.75,0.06,0.0,0.405,636,69
mailbox,9,"['birdhouse', 'gas pump', 'trash can', 'barrel', 'binoculars']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7800000000000001,0.481,0.78,0.002,0.631,637,691
tights,19,"['bikini', 'one piece bathing suit', 'backpack', 'sarong', 'sunscreen']","[0.26, 0.2, 0.08, 0.08, 0.06]",0.5508474735462834,0.0,0.0,0.0,0.0,0.0,638,45
one piece bathing suit,18,"['bikini', 'sunglasses.1', 'balance beam', 'volleyball', 'swimming cap']","[0.2999999999999999, 0.1, 0.06, 0.06, 0.04]",1.3537326388888884,0.08,0.211,0.08,0.0,0.146,639,91
manhole cover,7,"['church', 'forklift', 'maze', 'padlock', 'soccer ball']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8600000000000001,0.86,0.86,0.001,0.86,640,453
maraca,31,"['necklace', 'balloon', 'wooden spoon', 'basketball', 'dumbbell']","[0.1, 0.08, 0.08, 0.04, 0.04]",-0.1111111111111114,0.1,0.833,0.1,0.0,0.466,641,88
marimba,16,"['sunglasses.1', 'asian elephant', 'backpack', 'balance beam', 'birdhouse']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.66,0.559,0.66,0.001,0.61,642,448
mask,17,"['backpack', 'sunglasses.1', 'bathtub', 'carousel', 'hair wig']","[0.1199999999999999, 0.1199999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.4082482904638634,0.3799999999999999,0.396,0.38,0.001,0.388,643,1554
matchstick,18,"['candle', 'baseball', 'lighter', 'torch', 'tree frog']","[0.08, 0.04, 0.04, 0.04, 0.02]",0.8675276172357083,0.52,0.51,0.52,0.001,0.515,644,467
maypole,6,"['backpack', 'balloon', 'church', 'flagpole', 'lawn mower']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.88,0.917,0.88,0.001,0.899,645,375
maze,13,"['basketball', 'park bench', 'backpack', 'barn', 'bookstore']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4082482904638635,0.6999999999999998,0.814,0.7,0.001,0.757,646,419
measuring cup,18,"['eggnog', 'angora rabbit', 'samoyed', 'backpack', 'bathtub']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.5599999999999999,0.56,0.56,0.001,0.56,647,398
medicine cabinet,19,"['bathtub', 'bookcase', 'refrigerator', 'sliding door', 'desk']","[0.18, 0.0999999999999999, 0.0799999999999999, 0.0599999999999999, 0.0399999999999999]",0.8978957037987341,0.2199999999999999,0.688,0.22,0.0,0.454,648,339
megalith,13,"['recreational vehicle', 'church', 'balloon', 'basketball', 'binoculars']","[0.08, 0.06, 0.02, 0.02, 0.02]",0.5929270612815718,0.64,0.842,0.64,0.001,0.741,649,457
microphone,20,"['violin', 'bridegroom', 'bathtub', 'rifle', 'table lamp']","[0.06, 0.06, 0.04, 0.04, 0.04]",0.4082482904638629,0.4600000000000001,0.228,0.46,0.002,0.344,650,1776
microwave oven,18,"['digital clock', 'refrigerator', 'yorkshire terrier', 'pufferfish', 'ambulance']","[0.08, 0.06, 0.02, 0.02, 0.02]",0.5929270612815718,0.5400000000000001,0.466,0.54,0.001,0.503,651,1158
military uniform,18,"['pickelhaube', 'bookstore', 'bridegroom', 'backpack', 'sweatshirt']","[0.1, 0.08, 0.06, 0.04, 0.04]",0.3631734744194304,0.42,0.457,0.42,0.001,0.438,652,344
milk can,29,"['rain barrel', 'bathtub', 'bucket', 'coffeemaker', 'drink pitcher']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.2799999999999999,0.824,0.28,0.0,0.552,653,122
minibus,10,"['ambulance', 'recreational vehicle', 'school bus', 'limousine', 'bus']","[0.2, 0.08, 0.06, 0.04, 0.04]",1.2832119003429128,0.48,0.632,0.48,0.001,0.556,654,431
miniskirt,25,"['backpack', 'bathtub', 'recreational vehicle', 'sunglasses.1', 'dining table']","[0.1, 0.08, 0.06, 0.06, 0.04]",0.2715454178836392,0.2,0.256,0.2,0.001,0.228,655,427
minivan,14,"['limousine', 'ambulance', 'minibus', 'recreational vehicle', 'taxicab']","[0.18, 0.0999999999999999, 0.0999999999999999, 0.0999999999999999, 0.0599999999999999]",0.8675276172357094,0.2199999999999999,0.917,0.22,0.0,0.568,656,390
missile,20,"['missile.1', 'recreational vehicle', 'airship', 'tank', 'basketball']","[0.38, 0.08, 0.04, 0.04, 0.02]",1.4250251587271574,0.1399999999999999,0.368,0.14,0.0,0.254,657,144
missile,20,"['missile.1', 'recreational vehicle', 'airship', 'tank', 'basketball']","[0.38, 0.08, 0.04, 0.04, 0.02]",1.4250251587271574,0.3800000000000001,0.413,0.38,0.001,0.396,657,144
missile,20,"['missile.1', 'recreational vehicle', 'airship', 'tank', 'basketball']","[0.38, 0.08, 0.04, 0.04, 0.02]",1.4250251587271574,0.1399999999999999,0.368,0.14,0.0,0.254,744,452
missile,20,"['missile.1', 'recreational vehicle', 'airship', 'tank', 'basketball']","[0.38, 0.08, 0.04, 0.04, 0.02]",1.4250251587271574,0.3800000000000001,0.413,0.38,0.001,0.396,744,452
mitten,20,"['wool', 'sock', 'christmas stocking', 'dishcloth', 'necklace']","[0.16, 0.12, 0.08, 0.06, 0.06]",0.6122692078855395,0.1399999999999999,0.636,0.14,0.0,0.388,658,71
mixing bowl,10,"['bathtub', 'tea cup', 'candle', 'drink pitcher', 'petri dish']","[0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",-0.3436215967445467,0.6799999999999999,0.81,0.68,0.001,0.745,659,404
mobile home,14,"['recreational vehicle', 'church', 'balloon', 'picket fence', 'boathouse']","[0.2999999999999999, 0.06, 0.04, 0.04, 0.02]",1.445615055692068,0.36,0.783,0.36,0.0,0.572,660,488
ford model t,5,"['lawn mower', 'limousine', 'pickup truck', 'recreational vehicle', 'tricycle']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.86,0.86,0.001,0.86,661,482
modem,19,"['laptop computer', 'printer', 'projector', 'radio', 'music speaker']","[0.0999999999999999, 0.0799999999999999, 0.0799999999999999, 0.0799999999999999, 0.0599999999999999]",-3.942830555530462e-15,0.2999999999999999,0.6,0.3,0.001,0.45,662,419
monastery,10,"['church', 'palace', 'altar', 'lighthouse', 'bell tower']","[0.4599999999999999, 0.1, 0.02, 0.02, 0.02]",1.3857772962152823,0.2799999999999999,0.304,0.28,0.001,0.292,663,619
monitor,13,"['desk', 'desktop computer', 'crt monitor', 'laptop computer', 'home theater']","[0.38, 0.1, 0.1, 0.06, 0.04]",1.3687660098749606,0.16,0.348,0.16,0.0,0.254,664,887
moped,9,"['mountain bike', 'vespa', 'backpack', 'taxicab', 'kimono']","[0.26, 0.08, 0.04, 0.02, 0.02]",1.2985290029050784,0.5000000000000001,0.543,0.5,0.001,0.522,665,717
mortar and pestle,17,"['bathtub', 'dough', 'tea cup', 'fountain', 'guacamole']","[0.1199999999999999, 0.0799999999999999, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999]",0.9128709291752756,0.36,0.692,0.36,0.001,0.526,666,329
graduation cap,15,"['sunglasses.1', 'academic gown', 'backpack', 'pekingese', 'abaya']","[0.12, 0.06, 0.04, 0.02, 0.02]",0.9704949588309452,0.5400000000000001,0.519,0.54,0.001,0.53,667,486
mosque,1,['fountain'],[0.02],0.0,0.98,0.5,0.98,0.002,0.74,668,926
mosquito net,9,"['umbrella', 'abaya', 'backpack', 'bathtub', 'dining table']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.784,0.8,0.001,0.792,669,445
vespa,5,"['moped', 'backpack', 'carousel', 'microphone', 'table lamp']","[0.12, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.8,0.476,0.8,0.002,0.638,670,1447
mountain bike,6,"['tandem bicycle', 'recreational vehicle', 'backpack', 'maze', 'microphone']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.8199999999999998,0.345,0.82,0.002,0.582,671,1017
tent,9,"['recreational vehicle', 'sleeping bag', 'balloon', 'barn', 'church']","[0.12, 0.08, 0.02, 0.02, 0.02]",0.6817327184847222,0.6600000000000001,0.971,0.66,0.001,0.816,672,360
computer mouse,25,"['desk', 'laptop computer', 'computer keyboard', 'desktop computer', 'sunglasses.1']","[0.16, 0.1, 0.08, 0.06, 0.06]",0.970494958830945,0.1,0.556,0.1,0.0,0.328,673,689
mousetrap,33,"['hamster', 'band aid', 'cassette', 'dining table', 'sunglasses.1']","[0.12, 0.04, 0.04, 0.04, 0.04]",1.5000000000000009,0.16,0.533,0.16,0.0,0.347,674,357
moving van,11,"['recreational vehicle', 'ambulance', 'semi trailer truck', 'station wagon', 'pickup truck']","[0.22, 0.18, 0.12, 0.04, 0.04]",0.1000876150114877,0.2799999999999999,0.824,0.28,0.0,0.552,675,337
muzzle,29,"['backpack', 'german shepherd dog', 'flat coated retriever', 'sunglasses.1', 'toy terrier']","[0.1599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",1.262107135863128,0.1999999999999999,0.833,0.2,0.0,0.516,676,327
metal nail,32,"['padlock', 'screw', 'snail', 'fountain', 'park bench']","[0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.4082482904638625,0.2199999999999999,0.611,0.22,0.0,0.416,677,389
neck brace,28,"['sunglasses.1', 'backpack', 'bridegroom', 'bathtub', 'limousine']","[0.1399999999999999, 0.1199999999999999, 0.0999999999999999, 0.0599999999999999, 0.0599999999999999]",0.0351562499999995,0.0599999999999999,0.5,0.06,0.0,0.28,678,328
necklace,0,[],[],0.0,1.0,0.137,1.0,0.007,0.568,679,3577
baby pacifier,34,"['water bottle', 'syringe', 'candle', 'lotion', 'perfume']","[0.18, 0.06, 0.04, 0.04, 0.04]",1.4286267334338287,0.02,0.5,0.02,0.0,0.26,680,59
notebook computer,10,"['laptop computer', 'desk', 'computer keyboard', 'radio', 'backpack']","[0.64, 0.08, 0.06, 0.04, 0.02]",1.473326963087762,0.06,0.143,0.06,0.0,0.102,681,612
obelisk,8,"['church', 'fountain', 'backpack', 'balloon', 'mosque']","[0.12, 0.1, 0.02, 0.02, 0.02]",0.4692912730377025,0.6600000000000001,0.733,0.66,0.001,0.696,682,492
oboe,18,"['flute', 'bassoon', 'acoustic guitar', 'broom', 'dome']","[0.1399999999999999, 0.06, 0.02, 0.02, 0.02]",1.1500493356615296,0.4800000000000001,0.6,0.48,0.001,0.54,683,372
ocarina,25,"['piggy bank', 'basketball', 'holster', 'dough', 'trilobite']","[0.16, 0.04, 0.04, 0.04, 0.02]",1.4082017705437315,0.2999999999999999,1.0,0.3,0.0,0.65,684,128
odometer,3,"['barometer', 'cd player', 'digital clock']","[0.02, 0.02, 0.02]",0.0,0.94,0.87,0.94,0.001,0.905,685,432
oil filter,17,"['lawn mower', 'boa constrictor', 'binoculars', 'forklift', 'clothes iron']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.6200000000000001,0.508,0.62,0.001,0.564,686,600
pipe organ,8,"['altar', 'church', 'library', 'carousel', 'fountain']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.7799999999999999,0.672,0.78,0.001,0.726,687,721
oscilloscope,4,"['hand held computer', 'microwave oven', 'electrical switch', 'website']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.821,0.92,0.001,0.87,688,573
overskirt,24,"['backpack', 'abaya', 'hoop skirt', 'necklace', 'quilt']","[0.1599999999999999, 0.0799999999999999, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999]",1.2864700617061369,0.0999999999999999,0.263,0.1,0.0,0.182,689,362
bullock cart,9,"['water buffalo', 'horse drawn vehicle', 'farm plow', 'axolotl', 'alpine ibex']","[0.1, 0.06, 0.04, 0.02, 0.02]",0.7301958930821588,0.68,0.654,0.68,0.001,0.667,690,409
oxygen mask,23,"['backpack', 'scuba diver', 'gas mask or respirator', 'bathtub', 'sunglasses.1']","[0.1, 0.1, 0.08, 0.04, 0.04]",-0.2115471544831132,0.2799999999999999,0.667,0.28,0.0,0.474,691,365
product packet  packaging,32,"['envelope', 'pillow', 'plastic bag', 'sunglasses.1', 'band aid']","[0.1, 0.08, 0.08, 0.06, 0.04]",-0.2715454178836394,0.02,1.0,0.02,0.0,0.51,692,94
paddle,11,"['canoe', 'backpack', 'catamaran', 'scuba diver', 'baluster  handrail']","[0.3800000000000001, 0.08, 0.06, 0.04, 0.02]",1.4165080293920354,0.3,0.625,0.3,0.0,0.462,693,346
paddle wheel,12,"['fountain', 'balloon', 'barn', 'wheelbarrow', 'basketball']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7400000000000001,0.804,0.74,0.001,0.772,694,396
padlock,9,"['necklace', 'altar', 'combination lock', 'computer keyboard', 'modem']","[0.0799999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.499999999999999,0.7599999999999999,0.5,0.76,0.002,0.63,695,958
paintbrush,22,"['face powder', 'necklace', 'sunglasses.1', 'nematode', 'bow tie']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.4599999999999999,0.742,0.46,0.001,0.601,696,421
pajamas,22,"['quilt', 'backpack', 'kimono', 'pillow', 'sweatshirt']","[0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0599999999999999, 0.0599999999999999]",1.500000000000002,0.2999999999999999,0.469,0.3,0.001,0.384,697,413
palace,10,"['castle', 'church', 'monastery', 'mosque', 'altar']","[0.12, 0.06, 0.04, 0.04, 0.02]",1.0179522960269585,0.62,0.633,0.62,0.001,0.626,698,397
pan flute,15,"['violin', 'bassoon', 'birdhouse', 'bookstore', 'feather boa']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.68,0.872,0.68,0.001,0.776,699,323
paper towel,22,"['toilet paper', 'tabby cat', 'bathtub', 'pillow', 'refrigerator']","[0.2799999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",1.5,0.1999999999999999,0.714,0.2,0.0,0.457,700,385
parachute,4,"['flagpole', 'backpack', 'balloon', 'container ship']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.9,0.865,0.9,0.001,0.883,701,449
parallel bars,16,"['gymnastic horizontal bar', 'basketball', 'marimba', 'pool table', 'balance beam']","[0.1, 0.06, 0.06, 0.06, 0.04]",0.8675276172357085,0.42,0.7,0.42,0.001,0.56,702,472
park bench,15,"['recreational vehicle', 'church', 'lawn mower', 'fox squirrel', 'accordion']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.62,0.443,0.62,0.001,0.532,703,505
parking meter,11,"['taxicab', 'backpack', 'mailbox', 'balloon', 'digital clock']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.7,0.745,0.7,0.001,0.722,704,515
railroad car,17,"['electric locomotive', 'freight car', 'recreational vehicle', 'school bus', 'bus']","[0.2, 0.1, 0.08, 0.08, 0.06]",1.262107135863128,0.18,0.818,0.18,0.0,0.499,705,439
patio,22,"['recreational vehicle', 'restaurant', 'fountain', 'basketball', 'bathtub']","[0.1, 0.08, 0.06, 0.04, 0.04]",0.3631734744194304,0.26,0.765,0.26,0.0,0.512,706,1387
payphone,14,"['automated teller machine', 'rotary dial telephone', 'parking meter', 'bookstore', 'high speed train']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.62,0.816,0.62,0.001,0.718,707,492
pedestal,19,"['fountain', 'obelisk', 'brass memorial plaque', 'dome', 'lawn mower']","[0.16, 0.12, 0.04, 0.04, 0.04]",0.5929270612815718,0.26,0.722,0.26,0.0,0.491,708,361
pencil case,12,"['purse', 'backpack', 'christmas stocking', 'pillow', 'quilt']","[0.1, 0.08, 0.06, 0.06, 0.06]",0.8437500000000009,0.5000000000000001,0.391,0.5,0.001,0.446,709,566
pencil sharpener,24,"['sunglasses.1', 'desk', 'eraser', 'lawn mower', 'lighter']","[0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",0.3436215967445467,0.3199999999999999,0.41,0.32,0.001,0.365,710,404
perfume,21,"['face powder', 'lipstick', 'sunglasses.1', 'candle', 'cardboard box  carton']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.52,0.473,0.52,0.001,0.496,711,633
petri dish,22,"['dough', 'candle', 'face powder', 'bathtub', 'plant pot']","[0.1, 0.06, 0.06, 0.04, 0.04]",0.9128709291752772,0.34,0.548,0.34,0.001,0.444,712,437
photocopier,3,"['printer', 'automated teller machine', 'laptop computer']","[0.4, 0.02, 0.02]",0.7071067811865475,0.5599999999999999,0.933,0.56,0.001,0.746,713,470
plectrum,15,"['acoustic guitar', 'necklace', 'sunglasses.1', 'tick', 'ballpoint pen']","[0.16, 0.08, 0.04, 0.02, 0.02]",0.959386144805026,0.48,0.75,0.48,0.001,0.615,714,419
pickelhaube,9,"['accordion', 'backpack', 'balloon', 'tandem bicycle', 'fur coat']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8199999999999998,0.732,0.82,0.001,0.776,715,350
picket fence,9,"['mailbox', 'backpack', 'birdhouse', 'church', 'fountain']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8000000000000002,0.714,0.8,0.001,0.757,716,672
pickup truck,11,"['tow truck', 'school bus', 'ambulance', 'convertible', 'fire truck']","[0.0599999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.8437499999999999,0.72,0.514,0.72,0.001,0.617,717,457
pier,17,"['suspension bridge', 'fountain', 'barn', 'boathouse', 'container ship']","[0.18, 0.08, 0.06, 0.04, 0.04]",1.2181208646399406,0.2999999999999999,0.385,0.3,0.001,0.342,718,471
piggy bank,5,"['golf cart', 'petri dish', 'hockey puck', 'sunglasses.1', 'ice cream']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8999999999999999,0.484,0.9,0.002,0.692,719,1225
pill bottle,25,"['sunscreen', 'sunglasses.1', 'african grey parrot', 'band aid', 'bathtub']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.44,0.71,0.44,0.001,0.575,720,398
pillow,7,"['quilt', 'backpack', 'envelope', 'hamper', 'home theater']","[0.08, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.8,0.195,0.8,0.004,0.498,721,2703
ping pong ball,18,"['backpack', 'sunglasses.1', 'orange', 'basketball', 'desk']","[0.06, 0.06, 0.06, 0.04, 0.04]",-0.4082482904638644,0.44,0.846,0.44,0.001,0.643,722,111
pinwheel,17,"['balloon', 'necklace', 'great white shark', 'toucan', 'backpack']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.6200000000000001,0.939,0.62,0.001,0.78,723,372
pirate ship,9,"['schooner', 'basketball', 'catamaran', 'dock', 'fireboat']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7799999999999999,0.684,0.78,0.001,0.732,724,865
drink pitcher,22,"['teapot', 'plant pot', 'tea cup', 'pillow', 'american lobster']","[0.12, 0.06, 0.06, 0.04, 0.02]",0.7683612488578242,0.36,0.261,0.36,0.001,0.31,725,583
block plane,12,"['holster', 'rifle', 'backpack', 'balance beam', 'desk']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.68,0.872,0.68,0.001,0.776,726,371
planetarium,9,"['dome', 'mosque', 'balloon', 'lampshade', 'library']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7800000000000001,0.83,0.78,0.001,0.805,727,352
plastic bag,33,"['backpack', 'pillow', 'quilt', 'hot dog', 'maltese']","[0.0799999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",0.8675276172357087,0.2199999999999999,0.289,0.22,0.001,0.254,728,643
plate rack,19,"['dishwasher', 'entertainment center', 'library', 'china cabinet', 'desk']","[0.16, 0.06, 0.06, 0.04, 0.04]",1.3532751773025935,0.36,0.818,0.36,0.0,0.589,729,366
farm plow,13,"['water buffalo', 'lawn mower', 'hay', 'pig', 'accordion']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.64,0.571,0.64,0.001,0.605,730,483
plunger,37,"['bathtub', 'backpack', 'basketball', 'desk', 'piggy bank']","[0.12, 0.08, 0.04, 0.04, 0.04]",0.8437499999999996,0.0,0.0,0.0,0.0,0.0,731,74
polaroid camera,12,"['reflex camera', 'printer', 'projector', 'radio', 'backpack']","[0.08, 0.06, 0.04, 0.04, 0.02]",0.2715454178836398,0.6200000000000001,0.795,0.62,0.001,0.708,732,406
pole,32,"['basketball', 'recreational vehicle', 'metal nail', 'spider web', 'white stork']","[0.1, 0.1, 0.04, 0.04, 0.02]",0.2561204162859415,0.16,0.615,0.16,0.0,0.388,733,402
police van,4,"['ambulance', 'taxicab', 'tow truck', 'violin']","[0.2799999999999999, 0.06, 0.02, 0.02]",1.0790773057255074,0.6200000000000001,0.838,0.62,0.001,0.729,734,380
poncho,29,"['sweatshirt', 'wool', 'backpack', 'dishcloth', 'fur coat']","[0.1, 0.08, 0.06, 0.04, 0.04]",0.3631734744194304,0.1399999999999999,0.636,0.14,0.0,0.388,735,98
pool table,9,"['abacus', 'backpack', 'croquet ball', 'hourglass', 'library']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8200000000000001,0.854,0.82,0.001,0.837,736,2045
soda bottle,15,"['beer bottle', 'water bottle', 'bottle cap', 'refrigerator', 'balloon']","[0.2999999999999999, 0.16, 0.06, 0.04, 0.02]",0.8599811613447478,0.22,0.611,0.22,0.0,0.416,737,340
plant pot,13,"['church', 'greenhouse', 'honeycomb', 'mailbox', 'necklace']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.7399999999999999,0.381,0.74,0.002,0.56,738,1079
